ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
UntilNoChange,String,noDuplicates,156554865243026,156555894096650,1028853624
WhileNeeded,String,noDuplicates,156555894144485,156556588865904,694721419
PassPerItem,String,noDuplicates,156556589292968,156557678842688,1089549720
UntilNoChange,String,noDuplicates,156557678906011,156558744739212,1065833201
WhileNeeded,String,noDuplicates,156558744777602,156559453618222,708840620
PassPerItem,String,noDuplicates,156559453998864,156560495763689,1041764825
UntilNoChange,String,noDuplicates,156560495801584,156561532957709,1037156125
WhileNeeded,String,noDuplicates,156561532994321,156562239383547,706389226
PassPerItem,String,noDuplicates,156562239712482,156563276428539,1036716057
UntilNoChange,String,noDuplicates,156563276465254,156564330858107,1054392853
WhileNeeded,String,noDuplicates,156564330903062,156565005219752,674316690
PassPerItem,String,noDuplicates,156565005646263,156566079036416,1073390153
UntilNoChange,String,noDuplicates,156566079102450,156567155404319,1076301869
WhileNeeded,String,noDuplicates,156567155449959,156567893170968,737721009
PassPerItem,String,noDuplicates,156567893507295,156568927154916,1033647621
UntilNoChange,String,noDuplicates,156568927197664,156569980263838,1053066174
WhileNeeded,String,noDuplicates,156569980302710,156570662189798,681887088
PassPerItem,String,noDuplicates,156570662484511,156571707520391,1045035880
UntilNoChange,String,noDuplicates,156571707554383,156572743885363,1036330980
WhileNeeded,String,noDuplicates,156572743935725,156573442080106,698144381
PassPerItem,String,noDuplicates,156573442584453,156574523763773,1081179320
UntilNoChange,String,noDuplicates,156574523811946,156575604680634,1080868688
WhileNeeded,String,noDuplicates,156575604725177,156576326861486,722136309
PassPerItem,String,noDuplicates,156576327213328,156577396359847,1069146519
UntilNoChange,String,noDuplicates,156577396402896,156578451358382,1054955486
WhileNeeded,String,noDuplicates,156578451395310,156579166630129,715234819
PassPerItem,String,noDuplicates,156579166918626,156580199537719,1032619093
UntilNoChange,String,noDuplicates,156580199578754,156581225584333,1026005579
WhileNeeded,String,noDuplicates,156581225624008,156581902605558,676981550
PassPerItem,String,noDuplicates,156581902949190,156582978328182,1075378992
UntilNoChange,String,noDuplicates,156582978373755,156584043564687,1065190932
WhileNeeded,String,noDuplicates,156584043602548,156584797779694,754177146
PassPerItem,String,noDuplicates,156584798092217,156585867956671,1069864454
UntilNoChange,String,noDuplicates,156585868014005,156587020781140,1152767135
WhileNeeded,String,noDuplicates,156587020825583,156587718613216,697787633
PassPerItem,String,noDuplicates,156587718917571,156588765081048,1046163477
UntilNoChange,String,noDuplicates,156588765128471,156589843718746,1078590275
WhileNeeded,String,noDuplicates,156589843764029,156590537652476,693888447
PassPerItem,String,noDuplicates,156590538014801,156591636506793,1098491992
UntilNoChange,String,noDuplicates,156591636551685,156592716573920,1080022235
WhileNeeded,String,noDuplicates,156592716617356,156593437402122,720784766
PassPerItem,String,noDuplicates,156593437714625,156594483264231,1045549606
UntilNoChange,String,noDuplicates,156594483313735,156595615264110,1131950375
WhileNeeded,String,noDuplicates,156595615312434,156596321668252,706355818
PassPerItem,String,noDuplicates,156596321966024,156597368399782,1046433758
UntilNoChange,String,noDuplicates,156597368443605,156598414274886,1045831281
WhileNeeded,String,noDuplicates,156598414319596,156599094491735,680172139
PassPerItem,String,noDuplicates,156599094825681,156600176466362,1081640681
UntilNoChange,String,noDuplicates,156600176513777,156601257874124,1081360347
WhileNeeded,String,noDuplicates,156601257917254,156602003185886,745268632
PassPerItem,String,noDuplicates,156602003512894,156603042711952,1039199058
UntilNoChange,String,noDuplicates,156603042757476,156604098646738,1055889262
WhileNeeded,String,noDuplicates,156604098691786,156604779606764,680914978
PassPerItem,String,noDuplicates,156604780094663,156605815528049,1035433386
UntilNoChange,String,noDuplicates,156605815573524,156606918441955,1102868431
WhileNeeded,String,noDuplicates,156606918495189,156607592737055,674241866
PassPerItem,String,noDuplicates,156607593162058,156608654337920,1061175862
UntilNoChange,String,noDuplicates,156608654385034,156609702260813,1047875779
WhileNeeded,String,noDuplicates,156609702301039,156610399693152,697392113
PassPerItem,String,noDuplicates,156610400039381,156611452470870,1052431489
UntilNoChange,String,noDuplicates,156611452525188,156612568807141,1116281953
WhileNeeded,String,noDuplicates,156612568854054,156613262570590,693716536
PassPerItem,String,noDuplicates,156613262859498,156614302273654,1039414156
UntilNoChange,String,noDuplicates,156614302316028,156615344964495,1042648467
WhileNeeded,String,noDuplicates,156615345012628,156616020124306,675111678
PassPerItem,String,noDuplicates,156616020429851,156617103297022,1082867171
UntilNoChange,String,noDuplicates,156617103353066,156618178832319,1075479253
WhileNeeded,String,noDuplicates,156618178873369,156618862336196,683462827
PassPerItem,String,noDuplicates,156618862752243,156619916030108,1053277865
UntilNoChange,String,noDuplicates,156619916074844,156620979297105,1063222261
WhileNeeded,String,noDuplicates,156620979337929,156621681546108,702208179
PassPerItem,String,noDuplicates,156621681831858,156622717171152,1035339294
UntilNoChange,String,noDuplicates,156622717213515,156623779286120,1062072605
WhileNeeded,String,noDuplicates,156623779324090,156624453099904,673775814
PassPerItem,String,noDuplicates,156624453435232,156625510849665,1057414433
UntilNoChange,String,noDuplicates,156625510903189,156626641092578,1130189389
WhileNeeded,String,noDuplicates,156626641148119,156627355090211,713942092
PassPerItem,String,noDuplicates,156627355554209,156628487819877,1132265668
UntilNoChange,String,noDuplicates,156628487860356,156629567662839,1079802483
WhileNeeded,String,noDuplicates,156629567696928,156630313341268,745644340
PassPerItem,String,noDuplicates,156630313690957,156631377560004,1063869047
UntilNoChange,String,noDuplicates,156631377607361,156632489162301,1111554940
WhileNeeded,String,noDuplicates,156632489213030,156633228054683,738841653
PassPerItem,String,noDuplicates,156633228352288,156634292626088,1064273800
UntilNoChange,String,noDuplicates,156634292681940,156635369739788,1077057848
WhileNeeded,String,noDuplicates,156635369786172,156636065796067,696009895
PassPerItem,String,noDuplicates,156636066163055,156637150264796,1084101741
UntilNoChange,String,noDuplicates,156637150315702,156638248581624,1098265922
WhileNeeded,String,noDuplicates,156638248629263,156638966570294,717941031
PassPerItem,String,noDuplicates,156638966876078,156640018845974,1051969896
UntilNoChange,String,noDuplicates,156640018894910,156641073098897,1054203987
WhileNeeded,String,noDuplicates,156641073152920,156641775888170,702735250
PassPerItem,String,noDuplicates,156641776239186,156642865078760,1088839574
UntilNoChange,String,noDuplicates,156642865125917,156643910747562,1045621645
WhileNeeded,String,noDuplicates,156643910793223,156644602882819,692089596
PassPerItem,String,noDuplicates,156644603291193,156645692519570,1089228377
UntilNoChange,String,noDuplicates,156645692556468,156646771869119,1079312651
WhileNeeded,String,noDuplicates,156646771906365,156647545787036,773880671
PassPerItem,String,noDuplicates,156647546134216,156648604066899,1057932683
UntilNoChange,String,noDuplicates,156648604106748,156649679340775,1075234027
WhileNeeded,String,noDuplicates,156649679379596,156650373346810,693967214
PassPerItem,String,noDuplicates,156650373665030,156651431466723,1057801693
UntilNoChange,String,noDuplicates,156651431517998,156652524520883,1093002885
WhileNeeded,String,noDuplicates,156652524564685,156653213941328,689376643
PassPerItem,String,noDuplicates,156653214320678,156654309210580,1094889902
UntilNoChange,String,noDuplicates,156654309257965,156655391507635,1082249670
WhileNeeded,String,noDuplicates,156655391550510,156656121730307,730179797
PassPerItem,String,noDuplicates,156656122076818,156657205385615,1083308797
UntilNoChange,String,noDuplicates,156657205431858,156658267487784,1062055926
WhileNeeded,String,noDuplicates,156658267531402,156658960835664,693304262
PassPerItem,String,noDuplicates,156658961150554,156660022672722,1061522168
UntilNoChange,String,noDuplicates,156660022722104,156661082676349,1059954245
WhileNeeded,String,noDuplicates,156661082720050,156661819992818,737272768
PassPerItem,String,equal,156669341455800,156669671325499,329869699
UntilNoChange,String,equal,156669671383209,156669671416041,32832
WhileNeeded,String,equal,156669671427497,156669671461001,33504
PassPerItem,String,equal,156669671533233,156669972857672,301324439
UntilNoChange,String,equal,156669972900481,156669972933476,32995
WhileNeeded,String,equal,156669972945175,156669972979039,33864
PassPerItem,String,equal,156669973067651,156670287581214,314513563
UntilNoChange,String,equal,156670287631131,156670287663668,32537
WhileNeeded,String,equal,156670287675750,156670287724252,48502
PassPerItem,String,equal,156670287783961,156670587690579,299906618
UntilNoChange,String,equal,156670587727878,156670587760459,32581
WhileNeeded,String,equal,156670587772306,156670587826246,53940
PassPerItem,String,equal,156670587865729,156670915498536,327632807
UntilNoChange,String,equal,156670915544623,156670915578134,33511
WhileNeeded,String,equal,156670915589240,156670915624174,34934
PassPerItem,String,equal,156670915699791,156671216300799,300601008
UntilNoChange,String,equal,156671216341488,156671216375596,34108
WhileNeeded,String,equal,156671216386674,156671216426153,39479
PassPerItem,String,equal,156671216474486,156671544113222,327638736
UntilNoChange,String,equal,156671544156241,156671544197677,41436
WhileNeeded,String,equal,156671544218579,156671544270088,51509
PassPerItem,String,equal,156671544325869,156671851589103,307263234
UntilNoChange,String,equal,156671851629674,156671851662969,33295
WhileNeeded,String,equal,156671851673785,156671851740818,67033
PassPerItem,String,equal,156671851803255,156672153156139,301352884
UntilNoChange,String,equal,156672153196732,156672153229939,33207
WhileNeeded,String,equal,156672153240791,156672153293894,53103
PassPerItem,String,equal,156672153379331,156672454570025,301190694
UntilNoChange,String,equal,156672454608914,156672454642588,33674
WhileNeeded,String,equal,156672454662573,156672454716153,53580
PassPerItem,String,equal,156672454790827,156672756628194,301837367
UntilNoChange,String,equal,156672756663532,156672756697410,33878
WhileNeeded,String,equal,156672756707940,156672756741508,33568
PassPerItem,String,equal,156672756775336,156673109671919,352896583
UntilNoChange,String,equal,156673109714444,156673109752099,37655
WhileNeeded,String,equal,156673109764662,156673109802057,37395
PassPerItem,String,equal,156673109839327,156673452768107,342928780
UntilNoChange,String,equal,156673452803842,156673452841018,37176
WhileNeeded,String,equal,156673452852735,156673452889418,36683
PassPerItem,String,equal,156673452939977,156673802998009,350058032
UntilNoChange,String,equal,156673803041100,156673803078421,37321
WhileNeeded,String,equal,156673803090775,156673803128235,37460
PassPerItem,String,equal,156673803169605,156674156015903,352846298
UntilNoChange,String,equal,156674156060589,156674156100138,39549
WhileNeeded,String,equal,156674156112689,156674156150682,37993
PassPerItem,String,equal,156674156190445,156674508773061,352582616
UntilNoChange,String,equal,156674508816818,156674508855631,38813
WhileNeeded,String,equal,156674508869004,156674508908413,39409
PassPerItem,String,equal,156674508963833,156674886192072,377228239
UntilNoChange,String,equal,156674886244766,156674886284289,39523
WhileNeeded,String,equal,156674886298008,156674886337651,39643
PassPerItem,String,equal,156674886399440,156675238810246,352410806
UntilNoChange,String,equal,156675238852594,156675238891610,39016
WhileNeeded,String,equal,156675238904447,156675238942255,37808
PassPerItem,String,equal,156675238982993,156675595432719,356449726
UntilNoChange,String,equal,156675595482828,156675595534609,51781
WhileNeeded,String,equal,156675595555372,156675595599619,44247
PassPerItem,String,equal,156675595646151,156675953558746,357912595
UntilNoChange,String,equal,156675953604905,156675953643584,38679
WhileNeeded,String,equal,156675953656719,156675953695577,38858
PassPerItem,String,equal,156675953740615,156676311057244,357316629
UntilNoChange,String,equal,156676311105633,156676311155747,50114
WhileNeeded,String,equal,156676311176469,156676311220362,43893
PassPerItem,String,equal,156676311269293,156676677971949,366702656
UntilNoChange,String,equal,156676678019644,156676678069440,49796
WhileNeeded,String,equal,156676678089226,156676678133430,44204
PassPerItem,String,equal,156676678176946,156676993735758,315558812
UntilNoChange,String,equal,156676993784132,156676993827738,43606
WhileNeeded,String,equal,156676993844732,156676993917828,73096
PassPerItem,String,equal,156676994010722,156677296504751,302494029
UntilNoChange,String,equal,156677296550364,156677296593857,43493
