ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
PassPerItem,Character,reverse,153055606623159,153055611440610,4817451
UntilNoChange,Character,reverse,153055611471582,153055618428104,6956522
WhileNeeded,Character,reverse,153055618458229,153055622770201,4311972
PassPerItem,Character,reverse,153055622830213,153055627626413,4796200
UntilNoChange,Character,reverse,153055627655797,153055634601786,6945989
WhileNeeded,Character,reverse,153055634630141,153055638775626,4145485
PassPerItem,Character,reverse,153055638818853,153055643592698,4773845
UntilNoChange,Character,reverse,153055643620154,153055650630883,7010729
WhileNeeded,Character,reverse,153055650663980,153055654954188,4290208
PassPerItem,Character,reverse,153055654998587,153055659792574,4793987
UntilNoChange,Character,reverse,153055659824780,153055666795731,6970951
WhileNeeded,Character,reverse,153055666827685,153055671021099,4193414
PassPerItem,Character,reverse,153055671060799,153055675869349,4808550
UntilNoChange,Character,reverse,153055675900694,153055682840714,6940020
WhileNeeded,Character,reverse,153055682872485,153055687067441,4194956
PassPerItem,Character,reverse,153055687113831,153055691993660,4879829
UntilNoChange,Character,reverse,153055692036055,153055699072096,7036041
WhileNeeded,Character,reverse,153055699105156,153055703264427,4159271
PassPerItem,Character,reverse,153055703301792,153055708111119,4809327
UntilNoChange,Character,reverse,153055708140020,153055715096468,6956448
WhileNeeded,Character,reverse,153055715125832,153055719318979,4193147
PassPerItem,Character,reverse,153055719357975,153055724186979,4829004
UntilNoChange,Character,reverse,153055724218611,153055731157950,6939339
WhileNeeded,Character,reverse,153055731190693,153055735384177,4193484
PassPerItem,Character,duplicates,153056068499044,153056072239991,3740947
UntilNoChange,Character,duplicates,153056072285722,153056082213500,9927778
WhileNeeded,Character,duplicates,153056082260198,153056087740699,5480501
PassPerItem,Character,duplicates,153056087905984,153056092423562,4517578
UntilNoChange,Character,duplicates,153056092464124,153056098218269,5754145
WhileNeeded,Character,duplicates,153056098256761,153056102030381,3773620
PassPerItem,Character,duplicates,153056102158740,153056106333293,4174553
UntilNoChange,Character,duplicates,153056106369551,153056112292717,5923166
WhileNeeded,Character,duplicates,153056112321342,153056116176016,3854674
PassPerItem,Character,duplicates,153056116259417,153056120175521,3916104
UntilNoChange,Character,duplicates,153056120208989,153056126247861,6038872
WhileNeeded,Character,duplicates,153056126285412,153056129958826,3673414
PassPerItem,Character,duplicates,153056130033747,153056133886357,3852610
UntilNoChange,Character,duplicates,153056133907984,153056139632189,5724205
WhileNeeded,Character,duplicates,153056139651898,153056143173951,3522053
PassPerItem,Character,duplicates,153056143271622,153056147191584,3919962
UntilNoChange,Character,duplicates,153056147217567,153056153130478,5912911
WhileNeeded,Character,duplicates,153056153177119,153056158455758,5278639
PassPerItem,Character,duplicates,153056158535961,153056162514338,3978377
UntilNoChange,Character,duplicates,153056162543238,153056168556639,6013401
WhileNeeded,Character,duplicates,153056168590648,153056172166108,3575460
PassPerItem,Character,duplicates,153056172248566,153056176075627,3827061
UntilNoChange,Character,duplicates,153056176101713,153056181626609,5524896
WhileNeeded,Character,duplicates,153056181649724,153056185225324,3575600
PassPerItem,Character,duplicates,153056185301742,153056189127442,3825700
UntilNoChange,Character,duplicates,153056189151454,153056194774438,5622984
WhileNeeded,Character,duplicates,153056194809460,153056198428422,3618962
PassPerItem,Character,duplicates,153056198504622,153056202294812,3790190
UntilNoChange,Character,duplicates,153056202318695,153056207990022,5671327
WhileNeeded,Character,duplicates,153056208038474,153056211732015,3693541
PassPerItem,Character,duplicates,153056211799757,153056215625320,3825563
UntilNoChange,Character,duplicates,153056215664251,153056221411808,5747557
WhileNeeded,Character,duplicates,153056221437159,153056225030362,3593203
PassPerItem,Character,duplicates,153056225100761,153056228887436,3786675
UntilNoChange,Character,duplicates,153056228911336,153056234686750,5775414
WhileNeeded,Character,duplicates,153056234715435,153056238433911,3718476
PassPerItem,Character,duplicates,153056238506938,153056242463669,3956731
UntilNoChange,Character,duplicates,153056242491472,153056247871656,5380184
WhileNeeded,Character,duplicates,153056247901068,153056251442041,3540973
PassPerItem,Character,duplicates,153056251519047,153056255408838,3889791
UntilNoChange,Character,duplicates,153056255432927,153056261081909,5648982
WhileNeeded,Character,duplicates,153056261107051,153056264783383,3676332
PassPerItem,Character,duplicates,153056264882592,153056268874899,3992307
UntilNoChange,Character,duplicates,153056268909737,153056274401468,5491731
WhileNeeded,Character,duplicates,153056274429550,153056277968115,3538565
PassPerItem,Character,duplicates,153056278080428,153056281934778,3854350
UntilNoChange,Character,duplicates,153056281967226,153056287802639,5835413
WhileNeeded,Character,duplicates,153056287829574,153056291461793,3632219
PassPerItem,Character,duplicates,153056291557920,153056295374711,3816791
UntilNoChange,Character,duplicates,153056295398273,153056300977254,5578981
WhileNeeded,Character,duplicates,153056301001405,153056304795315,3793910
PassPerItem,Character,duplicates,153056304870706,153056308837274,3966568
UntilNoChange,Character,duplicates,153056308865117,153056314711247,5846130
WhileNeeded,Character,duplicates,153056314736519,153056318395928,3659409
PassPerItem,Character,duplicates,153056318476872,153056322391847,3914975
UntilNoChange,Character,duplicates,153056322420273,153056328265945,5845672
WhileNeeded,Character,duplicates,153056328292674,153056332068283,3775609
PassPerItem,Character,duplicates,153056332144422,153056336065911,3921489
UntilNoChange,Character,duplicates,153056336095858,153056342087567,5991709
WhileNeeded,Character,duplicates,153056342136683,153056346020264,3883581
PassPerItem,Character,duplicates,153056346096830,153056349954173,3857343
UntilNoChange,Character,duplicates,153056349980711,153056355773491,5792780
WhileNeeded,Character,duplicates,153056355822410,153056359411920,3589510
PassPerItem,Character,duplicates,153056359521979,153056363460579,3938600
UntilNoChange,Character,duplicates,153056363494297,153056369317028,5822731
WhileNeeded,Character,duplicates,153056369347043,153056373023370,3676327
PassPerItem,Character,duplicates,153056373119928,153056377167878,4047950
UntilNoChange,Character,duplicates,153056377195511,153056382975169,5779658
WhileNeeded,Character,duplicates,153056383022107,153056386687770,3665663
PassPerItem,Character,duplicates,153056386762816,153056390599010,3836194
UntilNoChange,Character,duplicates,153056390623672,153056396425447,5801775
WhileNeeded,Character,duplicates,153056396449037,153056400068613,3619576
PassPerItem,Character,duplicates,153056400190460,153056404083831,3893371
UntilNoChange,Character,duplicates,153056404109681,153056409937834,5828153
WhileNeeded,Character,duplicates,153056409967441,153056413567621,3600180
PassPerItem,Character,duplicates,153056413646548,153056417512533,3865985
UntilNoChange,Character,duplicates,153056417540533,153056423276482,5735949
WhileNeeded,Character,duplicates,153056423300964,153056426922292,3621328
PassPerItem,Character,duplicates,153056426994073,153056430768310,3774237
UntilNoChange,Character,duplicates,153056430786998,153056436617441,5830443
WhileNeeded,Character,duplicates,153056436644696,153056440286758,3642062
PassPerItem,Character,duplicates,153056440326805,153056444249694,3922889
UntilNoChange,Character,duplicates,153056444291560,153056450268411,5976851
WhileNeeded,Character,duplicates,153056450308944,153056453926968,3618024
PassPerItem,Character,duplicates,153056453988500,153056457850337,3861837
UntilNoChange,Character,duplicates,153056457880009,153056463914442,6034433
WhileNeeded,Character,duplicates,153056463943982,153056467636058,3692076
PassPerItem,Character,duplicates,153056467683047,153056471561905,3878858
UntilNoChange,Character,duplicates,153056471590790,153056477185668,5594878
WhileNeeded,Character,duplicates,153056477213413,153056480814214,3600801
PassPerItem,Character,duplicates,153056480870616,153056485135213,4264597
UntilNoChange,Character,duplicates,153056485180564,153056491878235,6697671
WhileNeeded,Character,duplicates,153056491918732,153056495499007,3580275
PassPerItem,Character,duplicates,153056495551667,153056499409323,3857656
UntilNoChange,Character,duplicates,153056499442365,153056505275532,5833167
WhileNeeded,Character,duplicates,153056505303186,153056509009674,3706488
PassPerItem,Character,duplicates,153056509053394,153056512920589,3867195
UntilNoChange,Character,duplicates,153056512951499,153056518770083,5818584
WhileNeeded,Character,duplicates,153056518796154,153056522446871,3650717
PassPerItem,Character,duplicates,153056522494505,153056526352921,3858416
UntilNoChange,Character,duplicates,153056526379420,153056532297707,5918287
WhileNeeded,Character,duplicates,153056532321496,153056535976589,3655093
PassPerItem,Character,duplicates,153056536057505,153056539952792,3895287
UntilNoChange,Character,duplicates,153056539976438,153056545743758,5767320
WhileNeeded,Character,duplicates,153056545778827,153056549309653,3530826
PassPerItem,Character,duplicates,153056549351491,153056553230455,3878964
UntilNoChange,Character,duplicates,153056553255779,153056558977611,5721832
WhileNeeded,Character,duplicates,153056558999478,153056562598460,3598982
PassPerItem,Character,duplicates,153056562636316,153056566450987,3814671
UntilNoChange,Character,duplicates,153056566474843,153056572059048,5584205
WhileNeeded,Character,duplicates,153056572084838,153056575590099,3505261
PassPerItem,Character,duplicates,153056575636865,153056579477933,3841068
UntilNoChange,Character,duplicates,153056579507707,153056585369817,5862110
WhileNeeded,Character,duplicates,153056585406910,153056588981893,3574983
PassPerItem,Character,duplicates,153056589025665,153056593036599,4010934
UntilNoChange,Character,duplicates,153056593063535,153056599893216,6829681
WhileNeeded,Character,duplicates,153056599921037,153056603510802,3589765
PassPerItem,Character,duplicates,153056603550710,153056607413624,3862914
UntilNoChange,Character,duplicates,153056607444368,153056614395602,6951234
WhileNeeded,Character,duplicates,153056614437407,153056619122462,4685055
PassPerItem,Character,duplicates,153056619163491,153056622955255,3791764
UntilNoChange,Character,duplicates,153056622995481,153056628779444,5783963
WhileNeeded,Character,duplicates,153056628808956,153056632492959,3684003
PassPerItem,Character,duplicates,153056632540019,153056636421245,3881226
UntilNoChange,Character,duplicates,153056636449688,153056644460396,8010708
WhileNeeded,Character,duplicates,153056644496735,153056648233508,3736773
PassPerItem,Character,duplicates,153056648270952,153056652129781,3858829
UntilNoChange,Character,duplicates,153056652154674,153056658076684,5922010
WhileNeeded,Character,duplicates,153056658098855,153056661752571,3653716
PassPerItem,Character,duplicates,153056661815917,153056665690240,3874323
UntilNoChange,Character,duplicates,153056665709740,153056671499750,5790010
WhileNeeded,Character,duplicates,153056671522623,153056675144001,3621378
PassPerItem,Character,duplicates,153056675219046,153056679084904,3865858
UntilNoChange,Character,duplicates,153056679111104,153056684916938,5805834
WhileNeeded,Character,duplicates,153056684938257,153056688583945,3645688
PassPerItem,Character,duplicates,153056688620218,153056692477422,3857204
UntilNoChange,Character,duplicates,153056692500815,153056698288564,5787749
WhileNeeded,Character,duplicates,153056698312065,153056701978661,3666596
PassPerItem,Character,duplicates,153056702020089,153056706333059,4312970
UntilNoChange,Character,duplicates,153056706361230,153056712577743,6216513
WhileNeeded,Character,duplicates,153056712612806,153056716476144,3863338
PassPerItem,Character,duplicates,153056716565428,153056720694579,4129151
UntilNoChange,Character,duplicates,153056720727266,153056726594115,5866849
WhileNeeded,Character,duplicates,153056726628875,153056730235012,3606137
PassPerItem,Character,duplicates,153056730276213,153056734303955,4027742
UntilNoChange,Character,duplicates,153056734337027,153056740098474,5761447
WhileNeeded,Character,duplicates,153056740125372,153056743949673,3824301
PassPerItem,Character,duplicates,153056743994462,153056747816920,3822458
UntilNoChange,Character,duplicates,153056747860321,153056753665302,5804981
WhileNeeded,Character,duplicates,153056753695911,153056757368561,3672650
PassPerItem,Character,duplicates,153056757441428,153056761263118,3821690
UntilNoChange,Character,duplicates,153056761317584,153056767139441,5821857
WhileNeeded,Character,duplicates,153056767176545,153056770876788,3700243
PassPerItem,Character,duplicates,153056770945241,153056774850468,3905227
UntilNoChange,Character,duplicates,153056774882915,153056780706530,5823615
WhileNeeded,Character,duplicates,153056780734820,153056784353852,3619032
PassPerItem,Character,duplicates,153056784400663,153056788187349,3786686
UntilNoChange,Character,duplicates,153056788208700,153056794008029,5799329
WhileNeeded,Character,duplicates,153056794035894,153056797640242,3604348
PassPerItem,Character,duplicates,153056797696103,153056801535976,3839873
UntilNoChange,Character,duplicates,153056801556742,153056807267985,5711243
WhileNeeded,Character,duplicates,153056807313790,153056810849574,3535784
PassPerItem,Character,duplicates,153056810891029,153056814780734,3889705
UntilNoChange,Character,duplicates,153056814804580,153056820611453,5806873
WhileNeeded,Character,duplicates,153056820636420,153056824292598,3656178
PassPerItem,Character,duplicates,153056824351186,153056828293087,3941901
UntilNoChange,Character,duplicates,153056828317911,153056834040612,5722701
WhileNeeded,Character,duplicates,153056834061432,153056837791966,3730534
PassPerItem,Character,duplicates,153056837833922,153056841680004,3846082
UntilNoChange,Character,duplicates,153056841703631,153056847350723,5647092
WhileNeeded,Character,duplicates,153056847380001,153056850985888,3605887
PassPerItem,Character,duplicates,153056851029384,153056854877428,3848044
UntilNoChange,Character,duplicates,153056854902029,153056860490338,5588309
WhileNeeded,Character,duplicates,153056860517304,153056864029211,3511907
PassPerItem,Character,duplicates,153056864072596,153056867895939,3823343
UntilNoChange,Character,duplicates,153056867921004,153056873742202,5821198
WhileNeeded,Character,duplicates,153056873770115,153056877386728,3616613
PassPerItem,Character,duplicates,153056877428424,153056881255014,3826590
UntilNoChange,Character,duplicates,153056881272854,153056886991762,5718908
WhileNeeded,Character,duplicates,153056887035737,153056890715582,3679845
PassPerItem,Character,duplicates,153056890772920,153056894645517,3872597
UntilNoChange,Character,duplicates,153056894665407,153056900498799,5833392
WhileNeeded,Character,duplicates,153056900523250,153056904124554,3601304
PassPerItem,Character,duplicates,153056904163398,153056908115100,3951702
UntilNoChange,Character,duplicates,153056908142840,153056913986338,5843498
WhileNeeded,Character,duplicates,153056914017876,153056917750813,3732937
PassPerItem,Character,duplicates,153056917806561,153056921728523,3921962
UntilNoChange,Character,duplicates,153056921754939,153056927513067,5758128
WhileNeeded,Character,duplicates,153056927540199,153056931221055,3680856
PassPerItem,Character,duplicates,153056931272678,153056935226855,3954177
UntilNoChange,Character,duplicates,153056935254562,153056940990822,5736260
WhileNeeded,Character,duplicates,153056941014301,153056944616724,3602423
PassPerItem,Character,duplicates,153056944659744,153056948747895,4088151
UntilNoChange,Character,duplicates,153056948781634,153056954339385,5557751
WhileNeeded,Character,duplicates,153056954364903,153056958085911,3721008
PassPerItem,Character,duplicates,153056958128050,153056961989503,3861453
UntilNoChange,Character,duplicates,153056962013214,153056967733570,5720356
WhileNeeded,Character,duplicates,153056967759345,153056971407825,3648480
PassPerItem,Character,duplicates,153056971469703,153056975356940,3887237
UntilNoChange,Character,duplicates,153056975382255,153056980804597,5422342
WhileNeeded,Character,duplicates,153056980830816,153056984485162,3654346
PassPerItem,Character,duplicates,153056984523335,153056988392053,3868718
UntilNoChange,Character,duplicates,153056988416770,153056994093029,5676259
WhileNeeded,Character,duplicates,153056994116582,153056997745349,3628767
PassPerItem,Character,duplicates,153056997779970,153057001652085,3872115
UntilNoChange,Character,duplicates,153057001683154,153057009263166,7580012
WhileNeeded,Character,duplicates,153057009313314,153057013714456,4401142
PassPerItem,Character,duplicates,153057013783740,153057017674927,3891187
UntilNoChange,Character,duplicates,153057017703519,153057025617027,7913508
WhileNeeded,Character,duplicates,153057025656857,153057029444681,3787824
PassPerItem,Character,duplicates,153057029483665,153057033495251,4011586
UntilNoChange,Character,duplicates,153057033519834,153057039389772,5869938
WhileNeeded,Character,duplicates,153057039431081,153057043071272,3640191
PassPerItem,Character,duplicates,153057043135296,153057047343689,4208393
UntilNoChange,Character,duplicates,153057047374391,153057053236350,5861959
WhileNeeded,Character,duplicates,153057053263439,153057057204007,3940568
PassPerItem,Character,duplicates,153057057250699,153057061280651,4029952
UntilNoChange,Character,duplicates,153057061316302,153057067364828,6048526
WhileNeeded,Character,duplicates,153057067397444,153057071031836,3634392
PassPerItem,Character,duplicates,153057071085732,153057075085923,4000191
UntilNoChange,Character,duplicates,153057075113082,153057080910711,5797629
WhileNeeded,Character,duplicates,153057080938635,153057084573997,3635362
PassPerItem,Character,duplicates,153057084613430,153057088551381,3937951
UntilNoChange,Character,duplicates,153057088576239,153057094382110,5805871
WhileNeeded,Character,duplicates,153057094407005,153057098055393,3648388
PassPerItem,Character,duplicates,153057098094328,153057102052374,3958046
UntilNoChange,Character,duplicates,153057102080742,153057107724506,5643764
WhileNeeded,Character,duplicates,153057107748451,153057111395819,3647368
PassPerItem,Character,duplicates,153057111444202,153057115313936,3869734
UntilNoChange,Character,duplicates,153057115338999,153057121514042,6175043
WhileNeeded,Character,duplicates,153057121550436,153057125440442,3890006
PassPerItem,Character,duplicates,153057125486546,153057129368543,3881997
UntilNoChange,Character,duplicates,153057129392346,153057135024537,5632191
WhileNeeded,Character,duplicates,153057135041874,153057138585406,3543532
PassPerItem,Character,duplicates,153057138620100,153057142725889,4105789
UntilNoChange,Character,duplicates,153057142748582,153057148834768,6086186
WhileNeeded,Character,duplicates,153057148893105,153057152739928,3846823
PassPerItem,Character,duplicates,153057152804937,153057156805932,4000995
UntilNoChange,Character,duplicates,153057156832480,153057162728540,5896060
WhileNeeded,Character,duplicates,153057162780888,153057166413133,3632245
PassPerItem,Character,duplicates,153057166452560,153057170372011,3919451
UntilNoChange,Character,duplicates,153057170394082,153057175905348,5511266
WhileNeeded,Character,duplicates,153057175925448,153057179647380,3721932
PassPerItem,Character,duplicates,153057179686058,153057183605361,3919303
UntilNoChange,Character,duplicates,153057183627663,153057189125732,5498069
WhileNeeded,Character,duplicates,153057189149134,153057192674494,3525360
PassPerItem,Character,duplicates,153057192739363,153057196662741,3923378
UntilNoChange,Character,duplicates,153057196707069,153057202488299,5781230
WhileNeeded,Character,duplicates,153057202511894,153057206199559,3687665
PassPerItem,Character,duplicates,153057206242284,153057210068439,3826155
UntilNoChange,Character,duplicates,153057210091778,153057215917896,5826118
WhileNeeded,Character,duplicates,153057215946907,153057219568677,3621770
PassPerItem,Character,duplicates,153057219609578,153057223510807,3901229
UntilNoChange,Character,duplicates,153057223540205,153057229550659,6010454
WhileNeeded,Character,duplicates,153057229606475,153057235607843,6001368
PassPerItem,Character,duplicates,153057235694696,153057241392989,5698293
UntilNoChange,Character,duplicates,153057241429301,153057247687366,6258065
WhileNeeded,Character,duplicates,153057247735938,153057251280424,3544486
PassPerItem,Character,duplicates,153057251317459,153057255145894,3828435
UntilNoChange,Character,duplicates,153057255172865,153057260851115,5678250
WhileNeeded,Character,duplicates,153057260877806,153057264452457,3574651
PassPerItem,Character,duplicates,153057264495658,153057268391511,3895853
UntilNoChange,Character,duplicates,153057268419630,153057274197036,5777406
WhileNeeded,Character,duplicates,153057274219720,153057278057571,3837851
PassPerItem,Character,duplicates,153057278105419,153057282052380,3946961
UntilNoChange,Character,duplicates,153057282077846,153057287781569,5703723
WhileNeeded,Character,duplicates,153057287806775,153057291434146,3627371
PassPerItem,Character,duplicates,153057291480709,153057295340713,3860004
UntilNoChange,Character,duplicates,153057295362553,153057301140359,5777806
WhileNeeded,Character,duplicates,153057301160901,153057304984046,3823145
PassPerItem,Character,duplicates,153057305044605,153057308924113,3879508
UntilNoChange,Character,duplicates,153057308948831,153057314774436,5825605
WhileNeeded,Character,duplicates,153057314798622,153057318413338,3614716
PassPerItem,Character,duplicates,153057318456184,153057322271420,3815236
UntilNoChange,Character,duplicates,153057322295400,153057327959099,5663699
WhileNeeded,Character,duplicates,153057327986842,153057331615900,3629058
PassPerItem,Character,duplicates,153057331678202,153057335471811,3793609
UntilNoChange,Character,duplicates,153057335496660,153057341212739,5716079
WhileNeeded,Character,duplicates,153057341234228,153057344951203,3716975
PassPerItem,Character,duplicates,153057344995329,153057348822546,3827217
UntilNoChange,Character,duplicates,153057348847784,153057354566216,5718432
WhileNeeded,Character,duplicates,153057354602335,153057358230713,3628378
PassPerItem,Character,duplicates,153057358279212,153057362943451,4664239
UntilNoChange,Character,duplicates,153057362979884,153057370785647,7805763
WhileNeeded,Character,duplicates,153057370835725,153057374530227,3694502
PassPerItem,Character,duplicates,153057374585798,153057378402788,3816990
UntilNoChange,Character,duplicates,153057378427283,153057384119082,5691799
WhileNeeded,Character,duplicates,153057384146251,153057387751639,3605388
PassPerItem,Character,duplicates,153057387790591,153057391692329,3901738
UntilNoChange,Character,duplicates,153057391719895,153057397238872,5518977
WhileNeeded,Character,duplicates,153057397266639,153057400986017,3719378
PassPerItem,Character,duplicates,153057401031080,153057404963781,3932701
UntilNoChange,Character,duplicates,153057404991557,153057410765540,5773983
WhileNeeded,Character,duplicates,153057410790757,153057414473471,3682714
PassPerItem,Character,duplicates,153057414531738,153057418385117,3853379
UntilNoChange,Character,duplicates,153057418411957,153057424108016,5696059
WhileNeeded,Character,duplicates,153057424130946,153057427684096,3553150
PassPerItem,Character,duplicates,153057427721099,153057431584528,3863429
UntilNoChange,Character,duplicates,153057431609259,153057437427623,5818364
WhileNeeded,Character,duplicates,153057437454353,153057441099432,3645079
PassPerItem,Character,duplicates,153057441142877,153057444965148,3822271
UntilNoChange,Character,duplicates,153057444993212,153057450819835,5826623
WhileNeeded,Character,duplicates,153057450844156,153057454570499,3726343
PassPerItem,Character,duplicates,153057454621310,153057458474153,3852843
UntilNoChange,Character,duplicates,153057458498748,153057466523548,8024800
WhileNeeded,Character,duplicates,153057466575348,153057470218955,3643607
PassPerItem,Character,duplicates,153057470261813,153057474180393,3918580
UntilNoChange,Character,duplicates,153057474210678,153057480218146,6007468
WhileNeeded,Character,duplicates,153057480246930,153057484341009,4094079
PassPerItem,Character,duplicates,153057484384139,153057488586207,4202068
UntilNoChange,Character,duplicates,153057488617101,153057494781196,6164095
WhileNeeded,Character,duplicates,153057494815516,153057498697751,3882235
PassPerItem,Character,duplicates,153057498757622,153057502888118,4130496
UntilNoChange,Character,duplicates,153057502929199,153057508789584,5860385
WhileNeeded,Character,duplicates,153057508827382,153057513575113,4747731
PassPerItem,Character,duplicates,153057513636797,153057517531191,3894394
UntilNoChange,Character,duplicates,153057517556352,153057523430530,5874178
WhileNeeded,Character,duplicates,153057523461040,153057527090665,3629625
PassPerItem,Character,duplicates,153057527132485,153057530980415,3847930
UntilNoChange,Character,duplicates,153057531006667,153057536717759,5711092
WhileNeeded,Character,duplicates,153057536747491,153057540337118,3589627
PassPerItem,Character,duplicates,153057540374891,153057544210162,3835271
UntilNoChange,Character,duplicates,153057544228295,153057550048294,5819999
WhileNeeded,Character,duplicates,153057550065596,153057553635001,3569405
PassPerItem,Character,duplicates,153057553674911,153057557485615,3810704
UntilNoChange,Character,duplicates,153057557504634,153057563359509,5854875
WhileNeeded,Character,duplicates,153057563388494,153057567006718,3618224
PassPerItem,Character,duplicates,153057567079518,153057571136028,4056510
UntilNoChange,Character,duplicates,153057571164035,153057576949847,5785812
WhileNeeded,Character,duplicates,153057576976858,153057580706654,3729796
PassPerItem,Character,duplicates,153057580744795,153057584719437,3974642
UntilNoChange,Character,duplicates,153057584741311,153057590579757,5838446
WhileNeeded,Character,duplicates,153057590605194,153057594289966,3684772
PassPerItem,Character,duplicates,153057594340940,153057598263182,3922242
UntilNoChange,Character,duplicates,153057598287395,153057603967058,5679663
WhileNeeded,Character,duplicates,153057603993066,153057607621285,3628219
PassPerItem,Character,duplicates,153057607663317,153057611502523,3839206
UntilNoChange,Character,duplicates,153057611523448,153057617176630,5653182
WhileNeeded,Character,duplicates,153057617201295,153057621031407,3830112
PassPerItem,Character,duplicates,153057621113424,153057625018509,3905085
UntilNoChange,Character,duplicates,153057625069630,153057631098403,6028773
WhileNeeded,Character,duplicates,153057631119542,153057634932275,3812733
PassPerItem,Character,duplicates,153057634991497,153057638968577,3977080
UntilNoChange,Character,duplicates,153057638995678,153057644884684,5889006
WhileNeeded,Character,duplicates,153057644908354,153057648730519,3822165
PassPerItem,Character,duplicates,153057648776105,153057652664254,3888149
UntilNoChange,Character,duplicates,153057652689405,153057658577991,5888586
WhileNeeded,Character,duplicates,153057658604757,153057662326888,3722131
PassPerItem,Character,duplicates,153057662393737,153057666327447,3933710
UntilNoChange,Character,duplicates,153057666354481,153057672008339,5653858
WhileNeeded,Character,duplicates,153057672051397,153057677347518,5296121
PassPerItem,Character,duplicates,153057677454845,153057681435174,3980329
UntilNoChange,Character,duplicates,153057681460370,153057687164457,5704087
WhileNeeded,Character,duplicates,153057687187223,153057690869955,3682732
PassPerItem,Character,duplicates,153057690911710,153057694717107,3805397
UntilNoChange,Character,duplicates,153057694739588,153057700478555,5738967
WhileNeeded,Character,duplicates,153057700502176,153057704133397,3631221
PassPerItem,Character,duplicates,153057704174257,153057707982327,3808070
UntilNoChange,Character,duplicates,153057708013634,153057713784902,5771268
WhileNeeded,Character,duplicates,153057713810498,153057717465641,3655143
PassPerItem,Character,duplicates,153057717507253,153057722268945,4761692
UntilNoChange,Character,duplicates,153057722305264,153057728094864,5789600
WhileNeeded,Character,duplicates,153057728130396,153057731967164,3836768
PassPerItem,Character,duplicates,153057732021356,153057736217742,4196386
UntilNoChange,Character,duplicates,153057736245027,153057742255209,6010182
WhileNeeded,Character,duplicates,153057742281181,153057745995024,3713843
PassPerItem,Character,duplicates,153057746037802,153057749861036,3823234
UntilNoChange,Character,duplicates,153057749888268,153057755925058,6036790
WhileNeeded,Character,duplicates,153057755961015,153057759745211,3784196
PassPerItem,Character,duplicates,153057759798726,153057763653404,3854678
UntilNoChange,Character,duplicates,153057763676848,153057769547619,5870771
WhileNeeded,Character,duplicates,153057769575341,153057773395609,3820268
PassPerItem,Character,duplicates,153057773465688,153057777459017,3993329
UntilNoChange,Character,duplicates,153057777486336,153057783333317,5846981
WhileNeeded,Character,duplicates,153057783365046,153057787052510,3687464
PassPerItem,Character,noDuplicates,153058122181647,153058125779755,3598108
UntilNoChange,Character,noDuplicates,153058125826205,153058131388135,5561930
WhileNeeded,Character,noDuplicates,153058131410580,153058134888268,3477688
PassPerItem,Character,noDuplicates,153058134948038,153058140854117,5906079
UntilNoChange,Character,noDuplicates,153058140880600,153058146497063,5616463
WhileNeeded,Character,noDuplicates,153058146517113,153058150964559,4447446
PassPerItem,Character,noDuplicates,153058151034265,153058155924730,4890465
UntilNoChange,Character,noDuplicates,153058155961141,153058163662685,7701544
WhileNeeded,Character,noDuplicates,153058163695517,153058167315749,3620232
PassPerItem,Character,noDuplicates,153058167414544,153058171339116,3924572
UntilNoChange,Character,noDuplicates,153058171367098,153058178337999,6970901
WhileNeeded,Character,noDuplicates,153058178377035,153058182204053,3827018
PassPerItem,Character,noDuplicates,153058182273303,153058186240517,3967214
UntilNoChange,Character,noDuplicates,153058186262088,153058192036885,5774797
WhileNeeded,Character,noDuplicates,153058192079393,153058196815092,4735699
PassPerItem,Character,noDuplicates,153058196945790,153058200827835,3882045
UntilNoChange,Character,noDuplicates,153058200856265,153058208648205,7791940
WhileNeeded,Character,noDuplicates,153058209241629,153058214288295,5046666
PassPerItem,Character,noDuplicates,153058214387448,153058219754611,5367163
UntilNoChange,Character,noDuplicates,153058219790172,153058225778361,5988189
WhileNeeded,Character,noDuplicates,153058225813678,153058229483236,3669558
PassPerItem,Character,noDuplicates,153058229582564,153058233632457,4049893
UntilNoChange,Character,noDuplicates,153058233657755,153058241159585,7501830
WhileNeeded,Character,noDuplicates,153058241189024,153058245044610,3855586
PassPerItem,Character,noDuplicates,153058245140328,153058250037092,4896764
UntilNoChange,Character,noDuplicates,153058250080443,153058256043531,5963088
WhileNeeded,Character,noDuplicates,153058256077553,153058259848287,3770734
PassPerItem,Character,noDuplicates,153058259928114,153058263844194,3916080
UntilNoChange,Character,noDuplicates,153058263867240,153058269611432,5744192
WhileNeeded,Character,noDuplicates,153058269639205,153058273274257,3635052
PassPerItem,Character,noDuplicates,153058273349329,153058277189953,3840624
UntilNoChange,Character,noDuplicates,153058277214678,153058282973314,5758636
WhileNeeded,Character,noDuplicates,153058283003124,153058286696792,3693668
PassPerItem,Character,noDuplicates,153058286763855,153058290556691,3792836
UntilNoChange,Character,noDuplicates,153058290579833,153058296272568,5692735
WhileNeeded,Character,noDuplicates,153058296301578,153058299895878,3594300
PassPerItem,Character,noDuplicates,153058299974170,153058303780405,3806235
UntilNoChange,Character,noDuplicates,153058303811556,153058309414543,5602987
WhileNeeded,Character,noDuplicates,153058309442643,153058313053082,3610439
